annot_gene_id,Known,Antisense,Intergenic
ENSMUSG00000003809.14,647.0,0.0,0.0
ENSMUSG00000003810.12,285.0,0.0,0.0
ENSMUSG00000003812.13,211.0,0.0,0.0
ENSMUSG00000003813.15,2320.0,0.0,0.0
ENSMUSG00000003814.8,4866.0,0.0,0.0
ENSMUSG00000003824.12,2.0,0.0,0.0
ENSMUSG00000003847.16,79.0,0.0,0.0
ENSMUSG00000003848.14,848.0,0.0,0.0
ENSMUSG00000003849.8,927.0,0.0,0.0
ENSMUSG00000003863.18,17.0,0.0,0.0
ENSMUSG00000003865.16,1619.0,0.0,0.0
ENSMUSG00000003868.14,1363.0,0.0,0.0
ENSMUSG00000003873.11,503.0,0.0,0.0
ENSMUSG00000003923.14,360.0,0.0,0.0
ENSMUSG00000003929.11,117.0,0.0,0.0
ENSMUSG00000003948.17,1575.0,0.0,0.0
ENSMUSG00000003949.16,1.0,0.0,0.0
ENSMUSG00000003955.8,1197.0,0.0,0.0
ENSMUSG00000003970.9,5626.0,0.0,0.0
ENSMUSG00000003974.6,6.0,0.0,0.0
ENSMUSG00000003992.15,426.0,0.0,0.0
ENSMUSG00000004018.9,48.0,0.0,0.0
ENSMUSG00000004032.10,92.0,0.0,0.0
ENSMUSG00000004035.12,4.0,0.0,0.0
ENSMUSG00000004040.16,1176.0,0.0,0.0
ENSMUSG00000004043.14,574.0,0.0,0.0
ENSMUSG00000004044.9,1705.0,0.0,0.0
ENSMUSG00000004054.9,319.0,0.0,0.0
ENSMUSG00000004056.15,2801.0,0.0,0.0
ENSMUSG00000004069.17,1846.0,0.0,0.0
ENSMUSG00000004070.15,344.0,0.0,0.0
ENSMUSG00000004071.13,703.0,0.0,0.0
ENSMUSG00000004085.14,698.0,0.0,0.0
ENSMUSG00000004096.9,366.0,0.0,0.0
ENSMUSG00000004098.7,396.0,0.0,0.0
ENSMUSG00000004099.16,1117.0,0.0,0.0
ENSMUSG00000004100.12,1191.0,0.0,0.0
ENSMUSG00000004105.8,2771.0,0.0,0.0
ENSMUSG00000004113.18,1.0,0.0,0.0
ENSMUSG00000004127.12,401.0,0.0,0.0
ENSMUSG00000004151.17,38.0,0.0,0.0
ENSMUSG00000004187.11,5.0,0.0,0.0
ENSMUSG00000004207.14,1924.0,0.0,0.0
ENSMUSG00000004221.16,666.0,0.0,0.0
ENSMUSG00000004231.15,1.0,0.0,0.0
ENSMUSG00000004233.14,163.0,0.0,0.0
ENSMUSG00000004263.15,199.0,0.0,0.0
ENSMUSG00000004264.17,2573.0,0.0,0.0
ENSMUSG00000004266.15,103.0,0.0,0.0
ENSMUSG00000004267.16,107.0,0.0,0.0
ENSMUSG00000004268.11,479.0,0.0,0.0
ENSMUSG00000004270.13,1455.0,0.0,0.0
ENSMUSG00000004285.12,279.0,0.0,0.0
ENSMUSG00000004317.14,150.0,0.0,0.0
ENSMUSG00000004319.15,253.0,0.0,0.0
ENSMUSG00000004347.16,2.0,0.0,0.0
ENSMUSG00000004356.8,129.0,0.0,0.0
ENSMUSG00000004360.9,48.0,0.0,0.0
ENSMUSG00000004364.14,1585.0,0.0,0.0
ENSMUSG00000004371.15,13.0,0.0,0.0
ENSMUSG00000004383.18,247.0,0.0,0.0
ENSMUSG00000004393.10,2050.0,0.0,0.0
ENSMUSG00000004394.12,859.0,0.0,0.0
ENSMUSG00000004415.15,3.0,0.0,0.0
ENSMUSG00000004446.12,2148.0,0.0,0.0
ENSMUSG00000004451.14,1620.0,0.0,0.0
ENSMUSG00000004455.16,740.0,0.0,0.0
ENSMUSG00000004460.17,2489.0,0.0,0.0
ENSMUSG00000004462.7,242.0,0.0,0.0
ENSMUSG00000004473.10,4.0,0.0,0.0
ENSMUSG00000004500.9,126.0,0.0,0.0
ENSMUSG00000004508.6,74.0,0.0,0.0
ENSMUSG00000004530.12,2450.0,0.0,0.0
ENSMUSG00000004535.12,2280.0,0.0,0.0
ENSMUSG00000004558.15,940.0,0.0,0.0
ENSMUSG00000004561.14,156.0,0.0,0.0
ENSMUSG00000004562.16,1044.0,0.0,0.0
ENSMUSG00000004565.15,268.0,0.0,0.0
ENSMUSG00000004567.16,489.0,0.0,0.0
ENSMUSG00000004568.12,203.0,0.0,0.0
ENSMUSG00000004591.16,379.0,0.0,0.0
ENSMUSG00000004610.4,305.0,0.0,0.0
ENSMUSG00000004626.14,222.0,0.0,0.0
ENSMUSG00000004630.18,1.0,0.0,0.0
ENSMUSG00000004631.15,132.0,0.0,0.0
ENSMUSG00000004633.17,207.0,0.0,0.0
ENSMUSG00000004637.15,30.0,0.0,0.0
ENSMUSG00000004642.13,935.0,0.0,0.0
ENSMUSG00000004655.5,892.0,0.0,0.0
ENSMUSG00000004661.15,28.0,0.0,0.0
ENSMUSG00000004665.10,8518.0,0.0,0.0
ENSMUSG00000004667.18,1207.0,0.0,0.0
ENSMUSG00000004668.14,2.0,0.0,0.0
ENSMUSG00000004677.17,353.0,0.0,0.0
ENSMUSG00000004698.10,9.0,0.0,0.0
ENSMUSG00000004709.14,3.0,0.0,0.0
ENSMUSG00000004748.5,186.0,0.0,0.0
ENSMUSG00000004768.14,504.0,0.0,0.0
ENSMUSG00000004771.12,825.0,0.0,0.0
ENSMUSG00000004788.11,797.0,0.0,0.0
ENSMUSG00000004789.10,3275.0,0.0,0.0
ENSMUSG00000004791.7,432.0,0.0,0.0
ENSMUSG00000004798.14,173.0,0.0,0.0
ENSMUSG00000004815.12,114.0,0.0,0.0
ENSMUSG00000004837.2,1.0,0.0,0.0
ENSMUSG00000004843.7,548.0,0.0,0.0
ENSMUSG00000004846.10,1981.0,0.0,0.0
ENSMUSG00000004849.14,1282.0,0.0,0.0
ENSMUSG00000004865.16,690.0,0.0,0.0
ENSMUSG00000004872.15,1.0,0.0,0.0
ENSMUSG00000004880.11,2588.0,0.0,0.0
ENSMUSG00000004885.5,138.0,0.0,0.0
ENSMUSG00000004891.16,5582.0,0.0,0.0
ENSMUSG00000004892.13,1.0,0.0,0.0
ENSMUSG00000004894.10,2.0,0.0,0.0
ENSMUSG00000004895.9,212.0,0.0,0.0
ENSMUSG00000004896.16,268.0,0.0,0.0
ENSMUSG00000004897.16,2216.0,0.0,0.0
ENSMUSG00000004902.7,7.0,0.0,0.0
ENSMUSG00000004929.12,2568.0,0.0,0.0
ENSMUSG00000004931.11,950.0,0.0,0.0
ENSMUSG00000004933.17,6.0,0.0,0.0
ENSMUSG00000004934.14,487.0,0.0,0.0
ENSMUSG00000004936.8,2190.0,0.0,0.0
ENSMUSG00000004937.6,3686.0,0.0,0.0
ENSMUSG00000004939.7,1169.0,0.0,0.0
ENSMUSG00000004945.15,262.0,0.0,0.0
ENSMUSG00000004947.15,726.0,0.0,0.0
ENSMUSG00000004948.12,1.0,0.0,0.0
ENSMUSG00000004951.10,679.0,0.0,0.0
ENSMUSG00000004952.13,837.0,0.0,0.0
ENSMUSG00000004980.16,4239.0,0.0,0.0
ENSMUSG00000004988.9,12.0,0.0,0.0
ENSMUSG00000004994.12,515.0,0.0,0.0
ENSMUSG00000004996.9,398.0,0.0,0.0
ENSMUSG00000005034.15,823.0,0.0,0.0
ENSMUSG00000005043.13,116.0,0.0,0.0
ENSMUSG00000005045.16,5.0,0.0,0.0
ENSMUSG00000005054.7,268.0,0.0,0.0
ENSMUSG00000005057.13,81.0,0.0,0.0
ENSMUSG00000005069.12,1787.0,0.0,0.0
ENSMUSG00000005078.16,371.0,0.0,0.0
ENSMUSG00000005087.17,2412.0,0.0,0.0
ENSMUSG00000005102.13,202.0,0.0,0.0
ENSMUSG00000005103.12,16264.0,0.0,0.0
ENSMUSG00000005107.13,28.0,0.0,0.0
ENSMUSG00000005124.10,863.0,0.0,0.0
ENSMUSG00000005125.13,649.0,0.0,0.0
ENSMUSG00000005131.4,8.0,0.0,0.0
ENSMUSG00000005142.10,599.0,0.0,0.0
ENSMUSG00000005148.8,1100.0,0.0,0.0
ENSMUSG00000005150.16,500.0,0.0,0.0
ENSMUSG00000005161.15,5228.0,0.0,0.0
ENSMUSG00000005198.15,90.0,0.0,0.0
ENSMUSG00000005202.2,1.0,0.0,0.0
ENSMUSG00000005204.12,472.0,0.0,0.0
ENSMUSG00000005225.15,71.0,0.0,0.0
ENSMUSG00000005233.16,429.0,0.0,0.0
ENSMUSG00000005237.14,5.0,0.0,0.0
ENSMUSG00000005262.13,756.0,0.0,0.0
ENSMUSG00000005267.13,44.0,0.0,0.0
ENSMUSG00000005299.6,2525.0,0.0,0.0
ENSMUSG00000005312.15,1807.0,0.0,0.0
ENSMUSG00000005320.9,241.0,0.0,0.0
ENSMUSG00000005338.13,2.0,0.0,0.0
ENSMUSG00000005354.16,2091.0,0.0,0.0
ENSMUSG00000005360.14,50.0,0.0,0.0
ENSMUSG00000005362.14,379.0,0.0,0.0
ENSMUSG00000005370.4,1319.0,0.0,0.0
ENSMUSG00000005371.15,223.0,0.0,0.0
ENSMUSG00000005374.13,459.0,0.0,0.0
ENSMUSG00000005378.17,460.0,0.0,0.0
ENSMUSG00000005397.8,690.0,0.0,0.0
ENSMUSG00000005410.6,4387.0,0.0,0.0
ENSMUSG00000005413.8,359.0,0.0,0.0
ENSMUSG00000005417.17,3150.0,0.0,0.0
ENSMUSG00000005442.13,103.0,0.0,0.0
ENSMUSG00000005447.12,126.0,0.0,0.0
ENSMUSG00000005465.9,45.0,0.0,0.0
ENSMUSG00000005469.10,6167.0,0.0,0.0
ENSMUSG00000005470.8,2262.0,0.0,0.0
ENSMUSG00000005474.9,1.0,0.0,0.0
ENSMUSG00000005481.18,8630.0,0.0,0.0
ENSMUSG00000005483.10,2189.0,0.0,0.0
ENSMUSG00000005493.15,2.0,0.0,0.0
ENSMUSG00000005501.14,391.0,0.0,0.0
ENSMUSG00000005505.12,569.0,0.0,0.0
ENSMUSG00000005506.16,1412.0,0.0,0.0
ENSMUSG00000005510.9,1287.0,0.0,0.0
ENSMUSG00000005514.14,1379.0,0.0,0.0
ENSMUSG00000005533.10,153.0,0.0,0.0
ENSMUSG00000005534.10,41.0,0.0,0.0
ENSMUSG00000005540.10,24.0,0.0,0.0
ENSMUSG00000005566.14,1973.0,0.0,0.0
ENSMUSG00000005575.16,823.0,0.0,0.0
ENSMUSG00000005580.11,25.0,0.0,0.0
ENSMUSG00000005583.16,912.0,0.0,0.0
ENSMUSG00000005609.16,910.0,0.0,0.0
ENSMUSG00000005610.17,11667.0,0.0,0.0
ENSMUSG00000005611.15,4.0,0.0,0.0
ENSMUSG00000005615.15,599.0,0.0,0.0
ENSMUSG00000005621.11,180.0,0.0,0.0
ENSMUSG00000005625.15,1855.0,0.0,0.0
ENSMUSG00000005628.12,40.0,0.0,0.0
ENSMUSG00000005656.9,2129.0,0.0,0.0
ENSMUSG00000005667.8,3114.0,0.0,0.0
ENSMUSG00000005674.9,613.0,0.0,0.0
ENSMUSG00000005682.9,126.0,0.0,0.0
ENSMUSG00000005683.8,6779.0,0.0,0.0
ENSMUSG00000005686.17,226.0,0.0,0.0
ENSMUSG00000005687.14,1205.0,0.0,0.0
ENSMUSG00000005698.15,216.0,0.0,0.0
ENSMUSG00000005699.16,155.0,0.0,0.0
ENSMUSG00000005705.10,22.0,0.0,0.0
ENSMUSG00000005716.16,80.0,0.0,0.0
ENSMUSG00000005718.8,183.0,0.0,0.0
ENSMUSG00000005732.14,1526.0,0.0,0.0
ENSMUSG00000005763.15,24.0,0.0,0.0
ENSMUSG00000005774.12,72.0,0.0,0.0
ENSMUSG00000005779.12,501.0,0.0,0.0
ENSMUSG00000005802.12,487.0,0.0,0.0
ENSMUSG00000005803.14,98.0,0.0,0.0
ENSMUSG00000005804.14,848.0,0.0,0.0
ENSMUSG00000005813.12,1089.0,0.0,0.0
ENSMUSG00000005823.9,743.0,0.0,0.0
ENSMUSG00000005846.12,3601.0,0.0,0.0
ENSMUSG00000005871.15,74.0,0.0,0.0
ENSMUSG00000005873.6,2996.0,0.0,0.0
ENSMUSG00000005881.13,1450.0,0.0,0.0
ENSMUSG00000005882.18,1272.0,0.0,0.0
ENSMUSG00000005886.14,95.0,0.0,0.0
ENSMUSG00000005893.14,225.0,0.0,0.0
ENSMUSG00000005897.14,110.0,0.0,0.0
ENSMUSG00000005899.14,341.0,0.0,0.0
ENSMUSG00000005907.14,120.0,0.0,0.0
ENSMUSG00000005917.15,5.0,0.0,0.0
ENSMUSG00000005936.19,1470.0,0.0,0.0
ENSMUSG00000005947.11,9.0,0.0,0.0
ENSMUSG00000005949.9,108.0,0.0,0.0
ENSMUSG00000005950.14,166.0,0.0,0.0
ENSMUSG00000005951.13,5.0,0.0,0.0
ENSMUSG00000005952.15,1.0,0.0,0.0
ENSMUSG00000005958.15,570.0,0.0,0.0
ENSMUSG00000005968.14,70.0,0.0,0.0
ENSMUSG00000005973.6,2966.0,0.0,0.0
ENSMUSG00000005980.15,33.0,0.0,0.0
ENSMUSG00000005981.11,1879.0,0.0,0.0
ENSMUSG00000005982.13,513.0,0.0,0.0
ENSMUSG00000005983.15,21.0,0.0,0.0
ENSMUSG00000005986.16,60.0,0.0,0.0
ENSMUSG00000006005.18,646.0,0.0,0.0
ENSMUSG00000006010.14,487.0,0.0,0.0
ENSMUSG00000006014.16,1.0,0.0,0.0
ENSMUSG00000006019.15,372.0,0.0,0.0
ENSMUSG00000006021.5,116.0,0.0,0.0
ENSMUSG00000006024.13,2236.0,0.0,0.0
ENSMUSG00000006050.12,518.0,0.0,0.0
ENSMUSG00000006056.13,1.0,0.0,0.0
ENSMUSG00000006057.15,1530.0,0.0,0.0
ENSMUSG00000006058.10,261.0,0.0,0.0
ENSMUSG00000006095.12,267.0,0.0,0.0
ENSMUSG00000006127.9,290.0,0.0,0.0
ENSMUSG00000006134.4,505.0,0.0,0.0
ENSMUSG00000006154.13,1.0,0.0,0.0
ENSMUSG00000006169.19,1014.0,0.0,0.0
ENSMUSG00000006179.9,7.0,0.0,0.0
ENSMUSG00000006191.17,282.0,0.0,0.0
ENSMUSG00000006205.13,2418.0,0.0,0.0
ENSMUSG00000006215.12,389.0,0.0,0.0
ENSMUSG00000006216.10,4.0,0.0,0.0
ENSMUSG00000006218.4,13.0,0.0,0.0
ENSMUSG00000006219.12,809.0,0.0,0.0
ENSMUSG00000006221.7,188.0,0.0,0.0
ENSMUSG00000006235.6,107.0,0.0,0.0
ENSMUSG00000006241.16,24.0,0.0,0.0
ENSMUSG00000006262.15,266.0,0.0,0.0
ENSMUSG00000006273.14,1100.0,0.0,0.0
ENSMUSG00000006276.10,561.0,0.0,0.0
ENSMUSG00000006281.8,83.0,0.0,0.0
ENSMUSG00000006288.8,634.0,0.0,0.0
ENSMUSG00000006289.14,430.0,0.0,0.0
ENSMUSG00000006299.13,3548.0,0.0,0.0
ENSMUSG00000006301.17,2105.0,0.0,0.0
ENSMUSG00000006304.14,4640.0,0.0,0.0
ENSMUSG00000006307.16,67.0,0.0,0.0
ENSMUSG00000006310.10,1.0,0.0,0.0
ENSMUSG00000006313.5,4.0,0.0,0.0
ENSMUSG00000006315.9,582.0,0.0,0.0
ENSMUSG00000006333.14,3640.0,0.0,0.0
ENSMUSG00000006335.16,89.0,0.0,0.0
ENSMUSG00000006344.17,8.0,0.0,0.0
ENSMUSG00000006356.10,5336.0,0.0,0.0
ENSMUSG00000006360.11,1587.0,0.0,0.0
ENSMUSG00000006362.16,180.0,0.0,0.0
ENSMUSG00000006369.14,1065.0,0.0,0.0
ENSMUSG00000006373.10,1566.0,0.0,0.0
ENSMUSG00000006378.15,295.0,0.0,0.0
ENSMUSG00000006386.15,1.0,0.0,0.0
ENSMUSG00000006390.15,859.0,0.0,0.0
ENSMUSG00000006392.16,398.0,0.0,0.0
ENSMUSG00000006395.16,27.0,0.0,0.0
ENSMUSG00000006398.15,4731.0,0.0,0.0
ENSMUSG00000006403.13,329.0,0.0,0.0
ENSMUSG00000006411.12,1.0,0.0,0.0
ENSMUSG00000006412.10,252.0,0.0,0.0
ENSMUSG00000006418.17,654.0,0.0,0.0
ENSMUSG00000006423.15,403.0,0.0,0.0
ENSMUSG00000006435.16,1584.0,0.0,0.0
ENSMUSG00000006442.10,1731.0,0.0,0.0
ENSMUSG00000006445.3,519.0,0.0,0.0
ENSMUSG00000006456.10,993.0,0.0,0.0
ENSMUSG00000006457.4,3130.0,0.0,0.0
ENSMUSG00000006462.6,9.0,0.0,0.0
ENSMUSG00000006463.13,168.0,0.0,0.0
ENSMUSG00000006464.9,57.0,0.0,0.0
ENSMUSG00000006471.18,118.0,0.0,0.0
ENSMUSG00000006476.19,720.0,0.0,0.0
ENSMUSG00000006494.11,340.0,0.0,0.0
ENSMUSG00000006498.16,2522.0,0.0,0.0
ENSMUSG00000006517.5,727.0,0.0,0.0
ENSMUSG00000006526.13,144.0,0.0,0.0
ENSMUSG00000006527.16,157.0,0.0,0.0
ENSMUSG00000006538.12,3.0,0.0,0.0
ENSMUSG00000006542.13,702.0,0.0,0.0
ENSMUSG00000006575.14,66.0,0.0,0.0
ENSMUSG00000006576.16,760.0,0.0,0.0
ENSMUSG00000006585.3,777.0,0.0,0.0
ENSMUSG00000006587.6,25.0,0.0,0.0
ENSMUSG00000006589.8,312.0,0.0,0.0
ENSMUSG00000006599.13,869.0,0.0,0.0
ENSMUSG00000006611.15,14.0,0.0,0.0
ENSMUSG00000006638.14,165.0,0.0,0.0
ENSMUSG00000006641.12,363.0,0.0,0.0
ENSMUSG00000006642.3,15.0,0.0,0.0
ENSMUSG00000006649.17,17.0,0.0,0.0
ENSMUSG00000006651.8,123.0,0.0,0.0
ENSMUSG00000006673.14,1711.0,0.0,0.0
ENSMUSG00000006675.10,39.0,0.0,0.0
ENSMUSG00000006676.16,1425.0,0.0,0.0
ENSMUSG00000006678.6,193.0,0.0,0.0
ENSMUSG00000006699.17,5381.0,0.0,0.0
ENSMUSG00000006705.13,451.0,0.0,0.0
ENSMUSG00000006711.15,2.0,0.0,0.0
ENSMUSG00000006715.11,155.0,0.0,0.0
ENSMUSG00000006717.7,360.0,0.0,0.0
ENSMUSG00000006720.16,64.0,0.0,0.0
ENSMUSG00000006724.12,3.0,0.0,0.0
ENSMUSG00000006728.12,3226.0,0.0,0.0
ENSMUSG00000006731.10,394.0,0.0,0.0
ENSMUSG00000006732.14,80.0,0.0,0.0
ENSMUSG00000006736.9,1166.0,0.0,0.0
ENSMUSG00000006740.14,4622.0,0.0,0.0
ENSMUSG00000006763.14,536.0,0.0,0.0
ENSMUSG00000006764.8,1.0,0.0,0.0
ENSMUSG00000006777.7,5.0,0.0,0.0
ENSMUSG00000006782.16,643.0,0.0,0.0
ENSMUSG00000006784.14,8.0,0.0,0.0
ENSMUSG00000006800.14,132.0,0.0,0.0
ENSMUSG00000006818.5,704.0,0.0,0.0
ENSMUSG00000006850.8,52.0,0.0,0.0
ENSMUSG00000006906.10,229.0,0.0,0.0
ENSMUSG00000006920.14,246.0,0.0,0.0
ENSMUSG00000006930.15,15.0,0.0,0.0
ENSMUSG00000006931.15,1943.0,0.0,0.0
ENSMUSG00000006932.17,2186.0,0.0,0.0
ENSMUSG00000006941.5,358.0,0.0,0.0
ENSMUSG00000006958.14,563.0,0.0,0.0
ENSMUSG00000006998.16,11366.0,0.0,0.0
ENSMUSG00000007021.5,20.0,0.0,0.0
ENSMUSG00000007029.16,5260.0,0.0,0.0
ENSMUSG00000007030.8,1.0,0.0,0.0
ENSMUSG00000007033.4,9.0,0.0,0.0
ENSMUSG00000007034.15,196.0,0.0,0.0
ENSMUSG00000007035.15,33.0,0.0,0.0
ENSMUSG00000007036.15,988.0,0.0,0.0
ENSMUSG00000007038.5,382.0,0.0,0.0
ENSMUSG00000007039.12,437.0,0.0,0.0
ENSMUSG00000007041.9,2812.0,0.0,0.0
ENSMUSG00000007050.17,184.0,0.0,0.0
ENSMUSG00000007080.14,111.0,0.0,0.0
ENSMUSG00000007097.14,623.0,0.0,0.0
ENSMUSG00000007122.11,691.0,0.0,0.0
ENSMUSG00000007207.10,96.0,0.0,0.0
ENSMUSG00000007216.6,86.0,0.0,0.0
ENSMUSG00000007338.10,586.0,0.0,0.0
ENSMUSG00000007379.15,112.0,0.0,0.0
ENSMUSG00000007411.16,710.0,0.0,0.0
ENSMUSG00000007415.15,407.0,0.0,0.0
ENSMUSG00000007458.14,2814.0,0.0,0.0
ENSMUSG00000007476.18,48.0,0.0,0.0
ENSMUSG00000007480.4,2.0,0.0,0.0
ENSMUSG00000007564.15,5688.0,0.0,0.0
ENSMUSG00000007570.16,773.0,0.0,0.0
ENSMUSG00000007589.9,234.0,0.0,0.0
ENSMUSG00000007591.15,1.0,0.0,0.0
ENSMUSG00000007594.10,38.0,0.0,0.0
ENSMUSG00000007603.9,572.0,0.0,0.0
ENSMUSG00000007610.15,342.0,0.0,0.0
ENSMUSG00000007613.15,273.0,0.0,0.0
ENSMUSG00000007617.18,283.0,0.0,0.0
ENSMUSG00000007646.13,79.0,0.0,0.0
ENSMUSG00000007653.12,2.0,0.0,0.0
ENSMUSG00000007655.16,1666.0,0.0,0.0
ENSMUSG00000007656.13,905.0,0.0,0.0
ENSMUSG00000007659.18,806.0,0.0,0.0
ENSMUSG00000007670.10,242.0,0.0,0.0
ENSMUSG00000007682.6,428.0,0.0,0.0
ENSMUSG00000007721.6,478.0,0.0,0.0
ENSMUSG00000007739.10,11982.0,0.0,0.0
ENSMUSG00000007777.9,220.0,0.0,0.0
ENSMUSG00000007783.10,148.0,0.0,0.0
ENSMUSG00000007805.4,147.0,0.0,0.0
ENSMUSG00000007812.16,514.0,0.0,0.0
ENSMUSG00000007815.13,6327.0,0.0,0.0
ENSMUSG00000007817.15,153.0,0.0,0.0
ENSMUSG00000007827.10,110.0,0.0,0.0
ENSMUSG00000007833.15,480.0,0.0,0.0
ENSMUSG00000007836.6,198.0,0.0,0.0
ENSMUSG00000007837.11,47.0,0.0,0.0
ENSMUSG00000007850.16,738.0,0.0,0.0
ENSMUSG00000007867.9,237.0,0.0,0.0
ENSMUSG00000007872.3,970.0,0.0,0.0
ENSMUSG00000007877.2,292.0,0.0,0.0
ENSMUSG00000007880.16,269.0,0.0,0.0
ENSMUSG00000007888.15,1376.0,0.0,0.0
ENSMUSG00000007891.16,7879.0,0.0,0.0
ENSMUSG00000007892.8,3650.0,0.0,0.0
ENSMUSG00000007908.14,5.0,0.0,0.0
ENSMUSG00000007944.8,31.0,0.0,0.0
ENSMUSG00000007946.11,1.0,0.0,0.0
ENSMUSG00000007950.9,1100.0,0.0,0.0
ENSMUSG00000007987.12,59.0,0.0,0.0
ENSMUSG00000007989.7,153.0,0.0,0.0
ENSMUSG00000008028.15,51.0,0.0,0.0
ENSMUSG00000008035.12,1625.0,0.0,0.0
ENSMUSG00000008036.11,180.0,0.0,0.0
ENSMUSG00000008090.14,2932.0,0.0,0.0
ENSMUSG00000008129.14,30.0,0.0,0.0
ENSMUSG00000008136.14,825.0,0.0,0.0
ENSMUSG00000008140.17,1148.0,0.0,0.0
ENSMUSG00000008153.11,19.0,0.0,0.0
ENSMUSG00000008167.14,622.0,0.0,0.0
ENSMUSG00000008193.13,1.0,0.0,0.0
ENSMUSG00000008200.14,446.0,0.0,0.0
ENSMUSG00000008206.16,14.0,0.0,0.0
ENSMUSG00000008226.14,303.0,0.0,0.0
ENSMUSG00000008301.11,343.0,0.0,0.0
ENSMUSG00000008305.18,209.0,0.0,0.0
ENSMUSG00000008307.11,2.0,0.0,0.0
ENSMUSG00000008318.10,236.0,0.0,0.0
ENSMUSG00000008333.12,195.0,0.0,0.0
ENSMUSG00000008348.9,10527.0,0.0,0.0
ENSMUSG00000008373.16,1158.0,0.0,0.0
ENSMUSG00000008384.8,226.0,0.0,0.0
ENSMUSG00000008393.9,3011.0,0.0,0.0
ENSMUSG00000008398.15,351.0,0.0,0.0
ENSMUSG00000008429.8,559.0,0.0,0.0
ENSMUSG00000008435.15,297.0,0.0,0.0
ENSMUSG00000008438.3,2.0,0.0,0.0
ENSMUSG00000008450.8,680.0,0.0,0.0
ENSMUSG00000008461.6,32.0,0.0,0.0
ENSMUSG00000008475.13,3510.0,0.0,0.0
ENSMUSG00000008482.9,2.0,0.0,0.0
ENSMUSG00000008496.19,2.0,0.0,0.0
ENSMUSG00000008540.11,4.0,0.0,0.0
ENSMUSG00000008575.17,240.0,0.0,0.0
ENSMUSG00000008604.11,1020.0,0.0,0.0
ENSMUSG00000008658.16,39.0,0.0,0.0
ENSMUSG00000008668.15,2233.0,0.0,0.0
ENSMUSG00000008682.13,149.0,0.0,0.0
ENSMUSG00000008683.16,1736.0,0.0,0.0
ENSMUSG00000008690.15,3395.0,0.0,0.0
ENSMUSG00000008730.17,468.0,0.0,0.0
ENSMUSG00000008734.9,318.0,0.0,0.0
ENSMUSG00000008763.16,223.0,0.0,0.0
ENSMUSG00000008822.15,38.0,0.0,0.0
ENSMUSG00000008845.9,7.0,0.0,0.0
ENSMUSG00000008855.17,731.0,0.0,0.0
ENSMUSG00000008859.8,851.0,0.0,0.0
ENSMUSG00000008874.3,1.0,0.0,0.0
ENSMUSG00000008892.12,3486.0,0.0,0.0
ENSMUSG00000008932.9,1.0,0.0,0.0
ENSMUSG00000008958.14,503.0,0.0,0.0
ENSMUSG00000008976.16,743.0,0.0,0.0
ENSMUSG00000008999.7,7.0,0.0,0.0
ENSMUSG00000009013.5,360.0,0.0,0.0
ENSMUSG00000009030.14,654.0,0.0,0.0
ENSMUSG00000009035.15,1423.0,0.0,0.0
ENSMUSG00000009073.16,627.0,0.0,0.0
ENSMUSG00000009076.10,99.0,0.0,0.0
ENSMUSG00000009079.16,5992.0,0.0,0.0
ENSMUSG00000009090.17,1333.0,0.0,0.0
ENSMUSG00000009092.5,1.0,0.0,0.0
ENSMUSG00000009097.10,389.0,0.0,0.0
ENSMUSG00000009108.15,17.0,0.0,0.0
ENSMUSG00000009112.4,1068.0,0.0,0.0
ENSMUSG00000009114.17,4.0,0.0,0.0
ENSMUSG00000009145.6,52.0,0.0,0.0
ENSMUSG00000009185.2,1.0,0.0,0.0
ENSMUSG00000009207.15,643.0,0.0,0.0
ENSMUSG00000009210.10,2.0,0.0,0.0
ENSMUSG00000009214.9,4870.0,0.0,0.0
ENSMUSG00000009246.14,3.0,0.0,0.0
ENSMUSG00000009281.6,1.0,0.0,0.0
ENSMUSG00000009291.13,3686.0,0.0,0.0
ENSMUSG00000009293.17,3427.0,0.0,0.0
ENSMUSG00000009376.15,153.0,0.0,0.0
ENSMUSG00000009378.4,1.0,0.0,0.0
ENSMUSG00000009394.13,34.0,0.0,0.0
ENSMUSG00000009406.13,169.0,0.0,0.0
ENSMUSG00000009418.15,475.0,0.0,0.0
ENSMUSG00000009470.17,870.0,0.0,0.0
ENSMUSG00000009471.4,1630.0,0.0,0.0
ENSMUSG00000009487.10,337.0,0.0,0.0
ENSMUSG00000009535.13,716.0,0.0,0.0
ENSMUSG00000009545.14,19.0,0.0,0.0
ENSMUSG00000009549.14,1014.0,0.0,0.0
ENSMUSG00000009555.16,543.0,0.0,0.0
ENSMUSG00000009563.16,462.0,0.0,0.0
ENSMUSG00000009566.12,482.0,0.0,0.0
ENSMUSG00000009569.14,104.0,0.0,0.0
ENSMUSG00000009575.14,975.0,0.0,0.0
ENSMUSG00000009585.18,248.0,0.0,0.0
ENSMUSG00000009596.9,3.0,0.0,0.0
ENSMUSG00000009614.16,146.0,0.0,0.0
ENSMUSG00000009621.18,155.0,0.0,0.0
ENSMUSG00000009630.10,277.0,0.0,0.0
ENSMUSG00000009633.3,191.0,0.0,0.0
ENSMUSG00000009640.11,425.0,0.0,0.0
ENSMUSG00000009647.13,1088.0,0.0,0.0
ENSMUSG00000009654.4,1.0,0.0,0.0
ENSMUSG00000009681.10,93.0,0.0,0.0
