match_type,gene
symbol,Ajm1
symbol,Ajuba
symbol,Ak1
symbol,Ak2
symbol,Ak3
symbol,Ak4
symbol,Ak5
symbol,Ak6
symbol,Ak8
symbol,Akap1
symbol,Akap10
symbol,Akap11
symbol,Akap12
symbol,Akap13
symbol,Akap17b
symbol,Akap2
symbol,Akap5
symbol,Akap6
symbol,Akap7
symbol,Akap8
symbol,Akap8l
symbol,Akap9
symbol,Akip1
symbol,Akirin1
symbol,Akirin2
symbol,Akna
symbol,Aknad1
symbol,Akr1a1
symbol,Akr1b10
symbol,Akr1b3
symbol,Akr1b8
symbol,Akr1c12
symbol,Akr1c13
symbol,Akr1e1
symbol,Akr7a5
symbol,Akt1
symbol,Akt1s1
symbol,Akt2
symbol,Akt3
symbol,Aktip
symbol,Alad
symbol,Alas1
symbol,Alas2
symbol,Alcam
symbol,Aldh16a1
symbol,Aldh18a1
symbol,Aldh1a2
symbol,Aldh1a3
symbol,Aldh1l1
symbol,Aldh1l2
symbol,Aldh2
symbol,Aldh3a1
symbol,Aldh3a2
symbol,Aldh3b1
symbol,Aldh4a1
symbol,Aldh5a1
symbol,Aldh6a1
symbol,Aldh7a1
symbol,Aldh8a1
symbol,Aldh9a1
symbol,Aldoa
symbol,Aldoc
symbol,Alg1
symbol,Alg10b
symbol,Alg11
symbol,Alg12
symbol,Alg13
symbol,Alg14
symbol,Alg2
symbol,Alg3
symbol,Alg5
symbol,Alg6
symbol,Alg8
symbol,Alg9
symbol,Alkbh1
symbol,Alkbh2
symbol,Alkbh3
symbol,Alkbh4
symbol,Alkbh5
symbol,Alkbh6
symbol,Alkbh7
symbol,Alkbh8
symbol,Alms1
symbol,Alox12
symbol,Alox5
symbol,Alox5ap
symbol,Alpk1
symbol,Alpk2
symbol,Alpk3
symbol,Als2
symbol,Als2cl
symbol,Als2cr12
symbol,Alyref
symbol,Alyref2
symbol,Amacr
symbol,Ambra1
symbol,Amd1
symbol,Amd2
symbol,Amdhd1
symbol,Amdhd2
symbol,Amer1
symbol,Amfr
symbol,Amhr2
symbol,Amigo1
symbol,Amigo2
symbol,Amigo3
symbol,Ammecr1
symbol,Ammecr1l
symbol,Amn1
symbol,Amot
symbol,Amotl1
symbol,Amotl2
symbol,Ampd1
symbol,Ampd2
symbol,Ampd3
symbol,Amt
symbol,Amz1
symbol,Amz2
symbol,Anapc1
symbol,Anapc10
symbol,Anapc11
symbol,Anapc13
symbol,Anapc15
symbol,Anapc16
symbol,Anapc2
symbol,Anapc4
symbol,Anapc5
symbol,Anapc7
symbol,Ang
symbol,Ang2
symbol,Angel1
symbol,Angel2
symbol,Angpt1
symbol,Angpt2
symbol,Angpt4
symbol,Angptl1
symbol,Angptl2
symbol,Angptl4
symbol,Angptl6
symbol,Angptl7
symbol,Ank
symbol,Ank1
symbol,Ank2
symbol,Ank3
symbol,Ankfy1
symbol,Ankhd1
symbol,Ankib1
symbol,Ankle1
symbol,Ankle2
symbol,Ankmy1
symbol,Ankmy2
symbol,Ankra2
symbol,Ankrd1
symbol,Ankrd10
symbol,Ankrd11
symbol,Ankrd12
symbol,Ankrd13a
symbol,Ankrd13b
symbol,Ankrd13c
symbol,Ankrd13d
symbol,Ankrd16
symbol,Ankrd17
symbol,Ankrd2
symbol,Ankrd23
symbol,Ankrd24
symbol,Ankrd26
symbol,Ankrd27
symbol,Ankrd28
symbol,Ankrd29
symbol,Ankrd33b
symbol,Ankrd34a
symbol,Ankrd35
symbol,Ankrd37
symbol,Ankrd39
symbol,Ankrd40
symbol,Ankrd42
symbol,Ankrd44
symbol,Ankrd45
symbol,Ankrd46
symbol,Ankrd49
symbol,Ankrd50
symbol,Ankrd52
symbol,Ankrd54
symbol,Ankrd55
symbol,Ankrd6
symbol,Ankrd61
symbol,Ankrd9
symbol,Anks1
symbol,Anks1b
symbol,Anks3
symbol,Anks6
symbol,Ankzf1
symbol,Anln
symbol,Ano1
symbol,Ano10
symbol,Ano3
symbol,Ano5
symbol,Ano6
symbol,Ano8
symbol,Anp32a
symbol,Anp32b
symbol,Anp32e
symbol,Anpep
symbol,Antxr1
symbol,Antxr2
symbol,Antxrl
symbol,Anxa1
symbol,Anxa11
symbol,Anxa11os
symbol,Anxa13
symbol,Anxa2
symbol,Anxa3
symbol,Anxa4
symbol,Anxa5
symbol,Anxa6
symbol,Anxa7
symbol,Anxa8
symbol,Anxa9
symbol,Aoc2
symbol,Aox1
symbol,Aox3
symbol,Ap1ar
symbol,Ap1b1
symbol,Ap1g1
symbol,Ap1g2
symbol,Ap1m1
symbol,Ap1s1
symbol,Ap1s2
symbol,Ap1s3
symbol,Ap2a1
symbol,Ap2a2
symbol,Ap2b1
symbol,Ap2m1
symbol,Ap2s1
symbol,Ap3b1
symbol,Ap3d1
symbol,Ap3m1
symbol,Ap3m2
symbol,Ap3s1
symbol,Ap3s2
symbol,Ap4b1
symbol,Ap4e1
symbol,Ap4m1
symbol,Ap4s1
symbol,Ap5b1
symbol,Ap5m1
symbol,Ap5s1
symbol,Ap5z1
symbol,Apaf1
symbol,Apba3
symbol,Apbb1
symbol,Apbb1ip
symbol,Apbb2
symbol,Apbb3
symbol,Apc
symbol,Apc2
symbol,Apcdd1
symbol,Apeh
symbol,Apex1
symbol,Apex2
symbol,Aph1a
symbol,Aph1b
symbol,Aph1c
symbol,Api5
symbol,Apip
symbol,Aplf
symbol,Apln
symbol,Aplp1
symbol,Aplp2
symbol,Apmap
symbol,Apobec1
symbol,Apobec2
symbol,Apobec3
symbol,Apobec4
symbol,Apobr
symbol,Apoe
symbol,Apoh
symbol,Apol10b
symbol,Apol7a
symbol,Apol7d
symbol,Apol8
symbol,Apol9a
symbol,Apol9b
symbol,Apold1
symbol,Apom
symbol,Apoo
symbol,Apool
symbol,Apopt1
symbol,App
symbol,Appbp2
symbol,Appbp2os
symbol,Appl1
symbol,Appl2
symbol,Aprt
symbol,Aptx
symbol,Aqp1
symbol,Aqp11
symbol,Aqp5
symbol,Aqr
symbol,Ar
symbol,Araf
symbol,Arap1
symbol,Arap2
symbol,Arap3
symbol,Arc
symbol,Arcn1
symbol,Areg
symbol,Arel1
symbol,Arf1
symbol,Arf2
symbol,Arf3
symbol,Arf4
symbol,Arf4os
symbol,Arf5
symbol,Arf6
symbol,Arfgap1
symbol,Arfgap2
symbol,Arfgap3
symbol,Arfgef1
symbol,Arfgef2
symbol,Arfip1
symbol,Arfip2
symbol,Arfrp1
symbol,Arg1
symbol,Arg2
symbol,Arglu1
symbol,Arhgap1
symbol,Arhgap10
symbol,Arhgap11a
symbol,Arhgap12
symbol,Arhgap15
symbol,Arhgap17
symbol,Arhgap18
symbol,Arhgap19
symbol,Arhgap21
symbol,Arhgap22
symbol,Arhgap23
symbol,Arhgap24
symbol,Arhgap25
symbol,Arhgap26
symbol,Arhgap27
symbol,Arhgap28
symbol,Arhgap29
symbol,Arhgap30
symbol,Arhgap31
symbol,Arhgap32
symbol,Arhgap33
symbol,Arhgap35
symbol,Arhgap39
symbol,Arhgap4
symbol,Arhgap42
symbol,Arhgap44
symbol,Arhgap45
symbol,Arhgap5
symbol,Arhgap6
symbol,Arhgdia
symbol,Arhgdib
symbol,Arhgdig
symbol,Arhgef1
symbol,Arhgef10
symbol,Arhgef10l
symbol,Arhgef11
symbol,Arhgef12
symbol,Arhgef15
symbol,Arhgef17
symbol,Arhgef18
symbol,Arhgef19
symbol,Arhgef2
symbol,Arhgef25
symbol,Arhgef26
symbol,Arhgef28
symbol,Arhgef3
symbol,Arhgef33
symbol,Arhgef37
symbol,Arhgef39
symbol,Arhgef4
symbol,Arhgef40
symbol,Arhgef5
symbol,Arhgef6
symbol,Arhgef7
symbol,Arhgef9
symbol,Arid1a
symbol,Arid1b
symbol,Arid2
symbol,Arid3a
symbol,Arid3b
symbol,Arid4a
symbol,Arid4b
symbol,Arid5a
symbol,Arid5b
symbol,Arih1
symbol,Arih2
symbol,Arl1
symbol,Arl10
symbol,Arl13b
symbol,Arl14ep
symbol,Arl14epl
symbol,Arl15
symbol,Arl16
symbol,Arl2
symbol,Arl2bp
symbol,Arl3
symbol,Arl4a
symbol,Arl4c
symbol,Arl4d
symbol,Arl5a
symbol,Arl5b
symbol,Arl5c
symbol,Arl6
symbol,Arl6ip1
symbol,Arl6ip4
symbol,Arl6ip5
symbol,Arl6ip6
symbol,Arl8a
symbol,Arl8b
symbol,Armc1
symbol,Armc10
symbol,Armc2
symbol,Armc5
symbol,Armc6
symbol,Armc7
symbol,Armc8
symbol,Armc9
symbol,Armcx1
symbol,Armcx2
symbol,Armcx3
symbol,Armcx4
symbol,Armcx5
symbol,Armcx6
symbol,Armh1
symbol,Armh3
symbol,Armt1
symbol,Arnt
symbol,Arnt2
symbol,Arntl
symbol,Arntl2
symbol,Arpc1a
symbol,Arpc1b
symbol,Arpc2
symbol,Arpc3
symbol,Arpc4
symbol,Arpc5
symbol,Arpc5l
symbol,Arpin
symbol,Arpp19
symbol,Arpp21
symbol,Arrb1
symbol,Arrb2
symbol,Arrdc1
symbol,Arrdc2
symbol,Arrdc3
symbol,Arrdc4
symbol,Arsa
symbol,Arsb
symbol,Arsg
symbol,Arsj
symbol,Arsk
symbol,Art3
symbol,Artn
symbol,Arv1
symbol,Arvcf
symbol,Arxes2
symbol,As3mt
symbol,Asah1
symbol,Asah2
symbol,Asap1
symbol,Asap2
symbol,Asap3
symbol,Asb1
symbol,Asb11
symbol,Asb12
symbol,Asb13
symbol,Asb14
symbol,Asb15
symbol,Asb2
symbol,Asb3
symbol,Asb5
symbol,Asb6
symbol,Asb7
symbol,Asb8
symbol,Ascc1
symbol,Ascc2
symbol,Ascc3
symbol,Ascl4
symbol,Asf1a
symbol,Asf1b
symbol,Asgr1
symbol,Ash1l
symbol,Ash2l
symbol,Asic1
symbol,Asic2
symbol,Asic3
symbol,Asl
symbol,Asna1
symbol,Asns
symbol,Asnsd1
symbol,Aspa
symbol,Asph
symbol,Asphd2
symbol,Aspm
symbol,Aspn
symbol,Aspscr1
symbol,Asrgl1
symbol,Ass1
symbol,Aste1
symbol,Astn2
symbol,Asxl1
symbol,Asxl2
symbol,Atad1
symbol,Atad2
symbol,Atad2b
symbol,Atad3a
symbol,Atad5
symbol,Atat1
symbol,Atcay
symbol,Ate1
symbol,Atf1
symbol,Atf2
symbol,Atf3
symbol,Atf4
symbol,Atf5
symbol,Atf6
symbol,Atf6b
symbol,Atf7
symbol,Atf7ip
symbol,Atf7ip2
symbol,Atg10
symbol,Atg101
symbol,Atg12
symbol,Atg13
symbol,Atg14
symbol,Atg16l1
symbol,Atg16l2
symbol,Atg2a
symbol,Atg2b
symbol,Atg3
symbol,Atg4a
symbol,Atg4b
symbol,Atg4c
symbol,Atg4d
symbol,Atg5
symbol,Atg7
symbol,Atg9a
symbol,Atg9b
symbol,Atic
symbol,Atl1
symbol,Atl2
symbol,Atl3
symbol,Atm
symbol,Atmin
symbol,Atn1
symbol,Atoh8
symbol,Atox1
symbol,Atp10a
symbol,Atp10d
symbol,Atp11a
symbol,Atp11b
symbol,Atp11c
symbol,Atp13a1
symbol,Atp13a2
symbol,Atp13a3
symbol,Atp13a4
symbol,Atp1a1
symbol,Atp1a2
symbol,Atp1a3
symbol,Atp1b1
symbol,Atp1b2
symbol,Atp1b3
symbol,Atp23
symbol,Atp2a1
symbol,Atp2a2
symbol,Atp2a3
symbol,Atp2b1
symbol,Atp2b3
symbol,Atp2b4
symbol,Atp2c1
symbol,Atp5a1
symbol,Atp5b
symbol,Atp5c1
symbol,Atp5d
symbol,Atp5e
symbol,Atp5f1
symbol,Atp5g1
symbol,Atp5g2
symbol,Atp5g3
symbol,Atp5h
symbol,Atp5j
symbol,Atp5j2
symbol,Atp5k
symbol,Atp5l
symbol,Atp5mpl
symbol,Atp5o
symbol,Atp5s
symbol,Atp6ap1
symbol,Atp6ap2
symbol,Atp6v0a1
symbol,Atp6v0a2
symbol,Atp6v0a4
symbol,Atp6v0b
symbol,Atp6v0c
symbol,Atp6v0d1
symbol,Atp6v0e
symbol,Atp6v0e2
symbol,Atp6v1a
symbol,Atp6v1b2
symbol,Atp6v1c1
symbol,Atp6v1c2
symbol,Atp6v1d
symbol,Atp6v1e1
symbol,Atp6v1f
symbol,Atp6v1g1
symbol,Atp6v1g2
symbol,Atp6v1h
symbol,Atp7a
symbol,Atp8a1
symbol,Atp8a2
symbol,Atp8b2
symbol,Atp8b4
symbol,Atp8b5
symbol,Atp9a
symbol,Atp9b
symbol,Atpaf1
symbol,Atpaf2
symbol,Atpif1
symbol,Atr
symbol,Atraid
symbol,Atrip
symbol,Atrn
symbol,Atrnl1
symbol,Atrx
symbol,Atxn1
symbol,Atxn10
symbol,Atxn1l
symbol,Atxn2
symbol,Atxn2l
symbol,Atxn3
symbol,Atxn7
symbol,Atxn7l1
symbol,Atxn7l1os2
symbol,Atxn7l2
symbol,Atxn7l3
symbol,Atxn7l3b
symbol,Auh
symbol,Aunip
symbol,Aup1
symbol,Aurka
symbol,Aurkaip1
symbol,Aurkb
symbol,Auts2
symbol,Aven
symbol,Avil
symbol,Avl9
symbol,Avpi1
symbol,Avpr1a
symbol,Awat2
symbol,Axdnd1
symbol,Axin1
symbol,Axin2
symbol,Axl
symbol,Azi2
symbol,Azin1
symbol,Azin2
symbol,B130034C11Rik
symbol,B130046B21Rik
symbol,B130055M24Rik
symbol,B230118H07Rik
symbol,B230206L02Rik
symbol,B230208H11Rik
symbol,B230217C12Rik
symbol,B230217O12Rik
symbol,B230219D22Rik
symbol,B230303A05Rik
symbol,B230307C23Rik
symbol,B230317F23Rik
symbol,B230354K17Rik
symbol,B230362B09Rik
symbol,B230369F24Rik
symbol,B230377A18Rik
symbol,B230398E01Rik
symbol,B2m
symbol,B330016D10Rik
symbol,B3galnt1
symbol,B3galnt2
symbol,B3galt1
symbol,B3galt2
symbol,B3galt4
symbol,B3galt6
symbol,B3gat2
symbol,B3gat3
symbol,B3glct
symbol,B3gnt2
symbol,B3gnt5
symbol,B3gnt8
symbol,B3gnt9
symbol,B3gntl1
symbol,B430010I23Rik
symbol,B430219N15Rik
symbol,B430305J03Rik
symbol,B4galnt1
symbol,B4galnt2
symbol,B4galnt3
symbol,B4galnt4
symbol,B4galt1
symbol,B4galt2
symbol,B4galt3
symbol,B4galt4
symbol,B4galt5
symbol,B4galt6
symbol,B4galt7
symbol,B4gat1
symbol,B630019K06Rik
symbol,B930095G15Rik
symbol,B9d1
symbol,B9d2
symbol,BB557941
symbol,BC002059
symbol,BC002163
symbol,BC002189
symbol,BC003965
symbol,BC004004
symbol,BC005537
symbol,BC005561
symbol,BC005624
symbol,BC006965
symbol,BC017158
symbol,BC024063
symbol,BC024978
symbol,BC025446
symbol,BC025920
symbol,BC028528
symbol,BC028777
symbol,BC029722
symbol,BC030343
symbol,BC030867
symbol,BC031181
symbol,BC034090
symbol,BC037032
symbol,BC037034
symbol,BC037039
symbol,BC048403
symbol,BC049715
symbol,BC051019
symbol,BC052040
symbol,BC055324
symbol,BC065397
symbol,BC065403
symbol,BC067074
symbol,BX649560.1
symbol,Baalc
symbol,Babam1
symbol,Babam2
symbol,Bace1
symbol,Bace2
symbol,Bach1
symbol,Bach2
symbol,Bad
symbol,Bag1
symbol,Bag2
symbol,Bag3
symbol,Bag4
symbol,Bag5
symbol,Bag6
symbol,Bahcc1
symbol,Bahd1
symbol,Baiap2
symbol,Baiap2l1
symbol,Baiap2l2
symbol,Bak1
symbol,Bambi
symbol,Banf1
symbol,Banp
symbol,Bap1
symbol,Bard1
symbol,Basp1
symbol,Batf2
symbol,Bax
symbol,Baz1a
symbol,Baz1b
symbol,Baz2a
symbol,Baz2b
symbol,Bbc3
symbol,Bbip1
symbol,Bbof1
symbol,Bbs1
symbol,Bbs10
symbol,Bbs12
symbol,Bbs2
symbol,Bbs4
symbol,Bbs5
symbol,Bbs7
symbol,Bbs9
symbol,Bbx
symbol,Bcam
symbol,Bcap29
symbol,Bcap31
symbol,Bcar1
symbol,Bcar3
symbol,Bcas2
symbol,Bcas3
symbol,Bcas3os1
symbol,Bcat1
symbol,Bcat2
symbol,Bccip
symbol,Bcdin3d
symbol,Bckdha
symbol,Bckdhb
symbol,Bckdk
symbol,Bcl10
symbol,Bcl2
symbol,Bcl2l1
symbol,Bcl2l11
symbol,Bcl2l12
symbol,Bcl2l13
symbol,Bcl2l2
symbol,Bcl3
symbol,Bcl6
symbol,Bcl6b
symbol,Bcl7a
symbol,Bcl7b
symbol,Bcl7c
symbol,Bcl9
symbol,Bcl9l
symbol,Bclaf1
symbol,Bclaf3
symbol,Bcor
symbol,Bcorl1
symbol,Bcr
symbol,Bcs1l
symbol,Bdh1
symbol,Bdh2
symbol,Bdkrb1
symbol,Bdkrb2
symbol,Bdnf
symbol,Bdp1
symbol,Bean1
symbol,Becn1
symbol,Begain
symbol,Bend3
symbol,Bend5
symbol,Bend6
symbol,Best1
symbol,Best3
symbol,Bet1
symbol,Bet1l
symbol,Bex3
symbol,Bfar
symbol,Bgn
symbol,Bhlhb9
symbol,Bhlhe40
symbol,Bhlhe41
symbol,Bicc1
symbol,Bicd1
symbol,Bicd2
symbol,Bicdl1
symbol,Bicra
symbol,Bicral
symbol,Bid
symbol,Bik
symbol,Bin1
symbol,Bin3
symbol,Birc2
symbol,Birc3
symbol,Birc5
symbol,Birc6
symbol,Bivm
symbol,Blcap
symbol,Blk
symbol,Blm
symbol,Blmh
symbol,Blnk
symbol,Bloc1s1
symbol,Bloc1s2
symbol,Bloc1s3
symbol,Bloc1s4
symbol,Bloc1s5
symbol,Bloc1s6
symbol,Bloc1s6os
symbol,Blvra
symbol,Blvrb
symbol,Blzf1
symbol,Bmf
symbol,Bmi1
symbol,Bmp1
symbol,Bmp2k
symbol,Bmp4
symbol,Bmp6
symbol,Bmp8a
symbol,Bmp8b
symbol,Bmper
symbol,Bmpr1a
symbol,Bmpr1b
symbol,Bmpr2
symbol,Bms1
symbol,Bmt2
symbol,Bmyc
symbol,Bnc2
symbol,Bnip1
symbol,Bnip2
symbol,Bnip3
symbol,Bnip3l
symbol,Boc
symbol,Bod1
symbol,Bod1l
symbol,Bok
symbol,Bola1
symbol,Bola2
symbol,Bola3
symbol,Bop1
symbol,Bora
symbol,Borcs5
symbol,Borcs6
symbol,Borcs7
symbol,Borcs8
symbol,Bpgm
symbol,Bphl
symbol,Bpnt1
symbol,Bptf
symbol,Braf
symbol,Brap
symbol,Brat1
symbol,Brca1
symbol,Brca2
symbol,Brcc3
symbol,Brd1
symbol,Brd2
symbol,Brd3
symbol,Brd3os
symbol,Brd4
symbol,Brd7
symbol,Brd8
symbol,Brd9
symbol,Brdt
symbol,Brf1
symbol,Brf2
symbol,Bri3
symbol,Bri3bp
symbol,Bricd5
symbol,Brinp3
symbol,Brip1
symbol,Brip1os
symbol,Brix1
symbol,Brk1
symbol,Brms1
symbol,Brms1l
symbol,Brox
symbol,Brpf1
symbol,Brpf3
symbol,Brsk1
symbol,Brwd1
symbol,Brwd3
symbol,Bscl2
symbol,Bsdc1
symbol,Bsg
symbol,Bsn
symbol,Bst2
symbol,Btaf1
symbol,Btbd1
symbol,Btbd10
symbol,Btbd11
symbol,Btbd16
symbol,Btbd19
symbol,Btbd2
symbol,Btbd3
symbol,Btbd6
symbol,Btbd7
symbol,Btbd8
symbol,Btbd9
symbol,Btc
symbol,Btd
symbol,Btf3
symbol,Btf3l4
symbol,Btg1
symbol,Btg2
symbol,Btg3
symbol,Btg4
symbol,Btk
symbol,Btrc
symbol,Bub1
symbol,Bub1b
symbol,Bub3
symbol,Bud13
symbol,Bud23
symbol,Bud31
symbol,Bves
symbol,Bvht
symbol,Bysl
symbol,Bzw1
symbol,Bzw2
symbol,C030005K06Rik
symbol,C030006K11Rik
symbol,C030013C21Rik
symbol,C030014I23Rik
symbol,C030015A19Rik
symbol,C030034I22Rik
symbol,C030034L19Rik
symbol,C030037D09Rik
symbol,C130013H08Rik
symbol,C130023A14Rik
symbol,C130026I21Rik
symbol,C130036L24Rik
symbol,C130071C03Rik
symbol,C130073E24Rik
symbol,C130083M11Rik
symbol,C1d
symbol,C1galt1
symbol,C1galt1c1
symbol,C1qbp
symbol,C1ql1
symbol,C1qtnf1
symbol,C1qtnf12
symbol,C1qtnf3
symbol,C1qtnf6
symbol,C1ra
symbol,C1rl
symbol,C1s1
symbol,C2
symbol,C230012O17Rik
symbol,C230035I16Rik
symbol,C230062I16Rik
symbol,C230088H06Rik
symbol,C230096K16Rik
symbol,C2cd2
symbol,C2cd2l
symbol,C2cd3
symbol,C2cd5
symbol,C330007P06Rik
symbol,C330011M18Rik
symbol,C330013E15Rik
symbol,C330018D20Rik
symbol,C3ar1
symbol,C430002N11Rik
symbol,C430014B12Rik
symbol,C430049B03Rik
symbol,C4a
symbol,C530005A16Rik
symbol,C530008M17Rik
symbol,C630004M23Rik
symbol,C630043F03Rik
symbol,C730034F03Rik
symbol,C77080
symbol,C79798
symbol,C87436
symbol,C920006O11Rik
symbol,C920009B18Rik
symbol,C920021L13Rik
symbol,C9orf72
symbol,CR974462.4
symbol,CT010429.2
symbol,CT010433.1
symbol,CT010445.1
symbol,CT010445.2
symbol,CT010467.1
symbol,CT010502.1
symbol,CT010583.1
symbol,CT025659.3
symbol,CT025867.1
symbol,CT030155.1
symbol,CT030636.2
symbol,CT030661.1
symbol,Caap1
symbol,Cab39
symbol,Cab39l
symbol,Cabin1
symbol,Cables1
symbol,Cables2
symbol,Cabp1
symbol,Cacfd1
symbol,Cachd1
symbol,Cacna1a
symbol,Cacna1b
symbol,Cacna1c
symbol,Cacna1d
symbol,Cacna1g
symbol,Cacna1s
symbol,Cacna2d1
symbol,Cacnb1
symbol,Cacnb2
symbol,Cacnb3
symbol,Cacnb4
symbol,Cacng1
symbol,Cactin
symbol,Cacul1
symbol,Cacybp
symbol,Cad
symbol,Cadm1
symbol,Cadm3
symbol,Cadm4
symbol,Cage1
symbol,Calcoco1
symbol,Calcoco2
symbol,Calcrl
symbol,Cald1
symbol,Calhm2
symbol,Calm1
symbol,Calm2
symbol,Calm3
symbol,Calr
symbol,Calr3
symbol,Calu
symbol,Camk1
symbol,Camk1d
symbol,Camk1g
symbol,Camk2a
symbol,Camk2b
symbol,Camk2d
symbol,Camk2g
symbol,Camk2n2
symbol,Camk4
symbol,Camkk1
symbol,Camkk2
symbol,Camkmt
symbol,Caml
symbol,Camsap1
symbol,Camsap2
symbol,Camsap3
symbol,Camta1
symbol,Camta2
symbol,Cand1
symbol,Cand2
symbol,Cant1
symbol,Canx
symbol,Cap1
symbol,Cap2
symbol,Capg
symbol,Capn1
symbol,Capn10
symbol,Capn11
symbol,Capn12
symbol,Capn15
symbol,Capn2
symbol,Capn3
symbol,Capn5
symbol,Capn6
symbol,Capn7
symbol,Capns1
symbol,Caprin1
symbol,Caprin2
symbol,Capza1
symbol,Capza2
symbol,Capzb
symbol,Car11
symbol,Car12
symbol,Car13
symbol,Car15
symbol,Car2
symbol,Car3
symbol,Car5a
symbol,Car5b
symbol,Car7
symbol,Car8
symbol,Car9
symbol,Card10
symbol,Card14
symbol,Card19
symbol,Card6
symbol,Carf
symbol,Carhsp1
symbol,Carm1
symbol,Carmil1
symbol,Carmil2
symbol,Carmn
symbol,Carnmt1
symbol,Carns1
symbol,Cars
symbol,Cars2
symbol,Casc1
symbol,Casc3
symbol,Casc4
symbol,Casd1
symbol,Cask
symbol,Caskin1
symbol,Caskin2
symbol,Casp12
symbol,Casp2
symbol,Casp3
symbol,Casp4
symbol,Casp6
symbol,Casp7
symbol,Casp8
symbol,Casp8ap2
symbol,Casp9
symbol,Casq1
symbol,Casq2
symbol,Cast
symbol,Castor1
symbol,Castor2
symbol,Casz1
symbol,Cat
symbol,Catsper2
symbol,Catsper3
symbol,Catsperd
symbol,Catspere2
symbol,Catsperg1
symbol,Cav1
symbol,Cav2
symbol,Cav3
symbol,Cavin1
symbol,Cavin2
symbol,Cavin3
symbol,Cavin4
symbol,Cbarp
symbol,Cbfa2t2
symbol,Cbfa2t3
symbol,Cbfb
symbol,Cbl
symbol,Cblb
symbol,Cbll1
symbol,Cbln1
symbol,Cbln3
symbol,Cbr1
symbol,Cbr2
symbol,Cbr3
symbol,Cbr4
symbol,Cbs
symbol,Cbwd1
symbol,Cbx1
symbol,Cbx2
symbol,Cbx3
symbol,Cbx4
symbol,Cbx5
symbol,Cbx6
symbol,Cbx7
symbol,Cbx8
symbol,Cby1
symbol,Cc2d1a
symbol,Cc2d1b
symbol,Cc2d2a
symbol,Ccar1
symbol,Ccar2
symbol,Ccbe1
symbol,Ccdc102a
symbol,Ccdc103
symbol,Ccdc106
symbol,Ccdc107
symbol,Ccdc112
symbol,Ccdc114
symbol,Ccdc115
symbol,Ccdc116
symbol,Ccdc117
symbol,Ccdc12
symbol,Ccdc120
symbol,Ccdc122
symbol,Ccdc124
symbol,Ccdc126
symbol,Ccdc127
symbol,Ccdc130
symbol,Ccdc134
symbol,Ccdc136
symbol,Ccdc137
symbol,Ccdc138
symbol,Ccdc14
symbol,Ccdc141
symbol,Ccdc142
symbol,Ccdc142os
symbol,Ccdc149
symbol,Ccdc15
symbol,Ccdc150
symbol,Ccdc157
symbol,Ccdc158
symbol,Ccdc159
symbol,Ccdc162
symbol,Ccdc163
symbol,Ccdc166
symbol,Ccdc167
symbol,Ccdc17
symbol,Ccdc170
symbol,Ccdc171
symbol,Ccdc173
symbol,Ccdc174
symbol,Ccdc18
symbol,Ccdc181
symbol,Ccdc184
symbol,Ccdc186
symbol,Ccdc189
symbol,Ccdc191
symbol,Ccdc192
symbol,Ccdc22
symbol,Ccdc24
symbol,Ccdc25
symbol,Ccdc28a
symbol,Ccdc28b
symbol,Ccdc3
symbol,Ccdc30
symbol,Ccdc32
symbol,Ccdc34
symbol,Ccdc34os
symbol,Ccdc38
symbol,Ccdc39
symbol,Ccdc40
symbol,Ccdc43
symbol,Ccdc47
symbol,Ccdc50
symbol,Ccdc51
symbol,Ccdc57
symbol,Ccdc58
symbol,Ccdc59
symbol,Ccdc6
symbol,Ccdc61
symbol,Ccdc62
symbol,Ccdc65
symbol,Ccdc66
symbol,Ccdc69
symbol,Ccdc71
symbol,Ccdc71l
symbol,Ccdc73
symbol,Ccdc74a
symbol,Ccdc77
symbol,Ccdc78
symbol,Ccdc7a
symbol,Ccdc8
symbol,Ccdc80
symbol,Ccdc81
symbol,Ccdc82
symbol,Ccdc84
symbol,Ccdc85b
symbol,Ccdc85c
symbol,Ccdc86
symbol,Ccdc88a
symbol,Ccdc88b
symbol,Ccdc88c
symbol,Ccdc9
symbol,Ccdc90b
symbol,Ccdc91
symbol,Ccdc92
symbol,Ccdc92b
symbol,Ccdc93
symbol,Ccdc96
symbol,Ccdc97
symbol,Ccdc9b
symbol,Cchcr1
symbol,Cck
symbol,Ccl17
symbol,Ccl2
symbol,Ccl25
symbol,Ccl5
symbol,Ccl7
symbol,Ccm2
symbol,Ccn1
symbol,Ccn2
symbol,Ccn4
symbol,Ccn5
symbol,Ccna2
symbol,Ccnb1
symbol,Ccnb1ip1
symbol,Ccnb2
symbol,Ccnc
symbol,Ccnd1
symbol,Ccnd2
symbol,Ccnd3
symbol,Ccndbp1
symbol,Ccne1
symbol,Ccne2
symbol,Ccnf
symbol,Ccng1
symbol,Ccng2
symbol,Ccnh
symbol,Ccni
symbol,Ccnj
symbol,Ccnk
symbol,Ccnl1
symbol,Ccnl2
symbol,Ccno
symbol,Ccnq
symbol,Ccnt1
symbol,Ccnt2
symbol,Ccny
symbol,Ccnyl1
symbol,Ccp110
symbol,Ccpg1
symbol,Ccpg1os
symbol,Ccr1
symbol,Ccr4
symbol,Ccr9
symbol,Ccs
symbol,Ccsap
symbol,Ccser1
symbol,Ccser2
symbol,Cct2
